Assembly Accession	Assembly Name	Annotation Name	Annotation Release Date	Organism Name
GCA_018248795.1	SRR7174446			Ectomis octomaculata
GCA_018248455.1	SRR7174523			Ectomis pervivax
GCA_963693475.1	ilEctCrep1.1			Ectropis crepuscularia
GCA_017562165.1	ASM1756216v1			Ectropis grisescens
GCA_949126895.1	ilEilCani1.1			Eilema caniola
GCA_914767945.1	ilEilDepe1.1			Eilema depressum
GCA_963662185.1	ilEilGris10.1			Eilema griseolum
GCA_914829495.1	ilEilSoro1.1			Eilema sororculum
GCA_014849505.1	AAL_Ekam_1.0			Elaeidobius kamerunicus
GCA_036325965.1	kiz_Ess_v1			Elateridae sp. JWH-2018
GCA_018245175.1	SRR9330389			Elbella theseus
GCA_947095575.1	ilEleCory1.1			Electrophaes corylata
GCA_964023215.1	icEleAgri1.1			Eledona agricola
GCA_947532085.1	ilEleSimi1.1			Elegia similella
GCA_022817485.1	ASM2281748v1			Elgonia sp. ZL-2020
GCA_947652605.1	icElmAene2.1			Elmis aenea
GCA_955850985.1	ilEloNymp1.1			Elophila nymphaeata
GCA_015832385.1	UofC_Ehyp_1.0			Elymnias hypermnestra
GCA_022817465.1	ASM2281746v1			Embidobia sp. ZL-2020
GCA_018236905.1	SRR10158627			Emesis aerigera
GCA_018236165.1	SRR10158618			Emesis angularis
GCA_018236585.1	SRR10158601			Emesis aurimna
GCA_018236405.1	SRR10158608			Emesis brimo
GCA_018236685.1	SRR10158596			Emesis castigata
GCA_018237445.1	SRR10158597			Emesis condigna
GCA_018237205.1	SRR10158614			Emesis cypria
GCA_018237745.1	SRR10158589			Emesis diogenia
GCA_018237125.1	SRR10158593			Emesis eurydice
GCA_018237105.1	SRR10158598			Emesis fastidiosa
GCA_018236025.1	SRR10158625			Emesis fatimella nobilata
GCA_018237045.1	SRR10158623			Emesis furor
GCA_018236565.1	SRR10158600			Emesis glaucescens
GCA_018236145.1	SRR10158617			Emesis heterochroa
GCA_018237145.1	SRR10158588			Emesis heteroclita
GCA_018237265.1	SRR10158626			Emesis lacrines
GCA_018236545.1	SRR10158603			Emesis liodes
GCA_018236525.1	SRR10158599			Emesis lucinda
GCA_018236285.1	SRR10158611			Emesis lupina
GCA_018237065.1	SRR10158622			Emesis mandana
GCA_018236185.1	SRR10158620			Emesis melancholica
GCA_018237285.1	SRR10158629			Emesis neemias
GCA_018237225.1	SRR10158619			Emesis ocypore
GCA_018236645.1	SRR10158594			Emesis opaca
GCA_018236125.1	SRR10158628			Emesis orichalceus
GCA_018236305.1	SRR10158610			Emesis phyciodoides
GCA_018237005.1	SRR10158609			Emesis poeas
GCA_018236265.1	SRR10158606			Emesis progne
GCA_018237025.1	SRR10158621			Emesis russula
GCA_018236325.1	SRR10158604			Emesis satema
GCA_018236605.1	SRR10158615			Emesis saturata
GCA_018237725.1	SRR10158592			Emesis spreta
GCA_018236225.1	SRR10158612			Emesis tegula
GCA_018236425.1	SRR10158605			Emesis temesa emesina
GCA_018236205.1	SRR10158616			Emesis tenedia
GCA_018237085.1	SRR10158590			Emesis vulpina
GCA_916618145.1	ilEmmMono1.1			Emmelina monodactyla
GCA_963932195.1	idEmpLivi1.1			Empis livida
GCA_949752835.1	idEmpSter1.1			Empis stercorea
GCA_038277355.1	ASM3827735v1			Encarsia formosa
GCA_958510875.1	icEndCocc1.1			Endomychus coccineus
GCA_905163395.2	ilEndFlam1.2			Endotricha flammealis
GCA_963580505.1	ilEnnEroa1.1			Ennomos erosarius
GCA_905220475.3	ilEnnFusc2.3			Ennomos fuscantarius
GCA_910589525.2	ilEnnQuei1.2			Ennomos quercinarius
GCA_033557785.1	ASM3355778v1			Enochrus cinctus
GCA_018250415.1	SRR7174551			Entheus sp. Burns01
GCA_014595695.2	GWU_Ecla_1.1			Epargyreus clarus clarus
GCA_018252055.1	SRR7174346			Epargyreus spanna
GCA_018467065.1	Eelu-V1			Ephestia elutella
GCA_921024065.1	Genome_ASM_M6_M11_kdef_b300			Ephestia kuehniella
GCA_963970395.1	iyEphMani1.1			Ephialtes manifestator
GCA_001014675.1	ASM101467v1			Ephydra gracilis
GCA_963556455.1	ilEpiFoen1.1			Epiblema foenella
GCA_932526305.1	idEpiSucc1.1			Epicampocera succincta
GCA_021725515.1	Echi_V1			Epicauta chinensis
GCA_033557285.1	ASM3355728v1			Epilissus splendidus
GCA_947049275.1	ilEpiBilu1.1			Epinotia bilunana
GCA_963854355.1	ilEpiBrun1.1			Epinotia brunnichana
GCA_945867215.1	ilEpiDema1.1			Epinotia demarniana
GCA_932294315.1	ilEpiNise2.1			Epinotia nisella
GCA_947578815.1	ilEpiRame1.1			Epinotia ramella
GCA_963565295.1	ilEpiAlte1.1			Epirrhoe alternata
GCA_951394285.1	ilEpiTris1.1			Epirrhoe tristata
GCA_951392215.1	ilEpiChri1.1			Epirrita christyi
GCA_951394125.1	idEpiElig2.1			Epistrophe eligans
GCA_929447395.1	idEpiGros1.1			Epistrophe grossulariae
GCA_947049315.1	idEpiEuco1.1			Epistrophella euchroma
GCF_945859705.1	idEpiBalt1.1	GCF_945859705.1-RS_2023_05	2023-05-05	Episyrphus balteatus
GCA_018250095.1	SRR7174373			Eracon sarahburnsae
GCA_905404285.2	ilEraDefo1.2			Erannis defoliaria
GCA_923060345.2	ilEreAeth2.2			Erebia aethiops
GCA_963932025.1	ilEreEpip2.1			Erebia epiphron
GCA_917051295.2	ilEreLige1.2			Erebia ligea
GCA_964035005.1	ilErePala4.1			Erebia palarica
GCA_964166005.1	ilEreTria2.hap1.1			Erebia triaria
GCA_949629135.1	ilEreOchr1.1			Eremobia ochroleuca
GCA_030522705.1	LBBE_Eeremicus_V1			Eretmocerus eremicus
GCA_029851415.1	Ehay_zju_1.0	Annotation submitted by Zhejiang University	2023-04-21	Eretmocerus hayati
GCA_011428145.1	ASM1142814v1			Ericerus pela
GCA_913698285.1	Econn1			Eriopis connexa
GCA_013282895.1	WAA_JIC_1.0			Eriosoma lanigerum
GCA_955652365.1	idEriAene1.1			Eristalinus aeneus
GCA_944738645.1	idEriSepu1.1			Eristalinus sepulchralis
GCA_916610145.1	idEriArbu1.1			Eristalis arbustorum
GCA_001015145.1	ASM101514v1			Eristalis dimidiata
GCA_964034865.1	idEriIntr1.1			Eristalis intricaria
GCA_907269125.1	idEriPert2.1			Eristalis pertinax
GCA_905231855.2	idEriTena2.2			Eristalis tenax
GCA_022318145.1	SRR12057676			Ernsta bifida
GCA_018232025.1	SRR12057677			Ernsta colotes
GCA_018231865.1	SRR12057678			Ernsta confusa
GCA_018230765.1	SRR12057675			Ernsta delagoae
GCA_018230785.1	SRR12057682			Ernsta dromus
GCA_018230825.1	SRR12057674			Ernsta nanus
GCA_018230805.1	SRR12057683			Ernsta ploetzi
GCA_018231845.1	SRR12057681			Ernsta secessus
GCA_018231905.1	SRR12057679			Ernsta wrefordi
GCA_018248615.1	SRR7174469			Erynnis brizo brizo
GCA_905147235.1	ilEryTage1.1			Erynnis tages
GCA_947086405.1	ilEspSulp1.1			Esperia sulphurella
GCA_963855545.1	ilEthDode4.1			Ethmia dodecea
GCA_022840565.1	ASM2284056v1			Eubasilissa regina
GCA_031772225.1	ASM3177222v1			Eubasilissa splendida
GCA_023213315.1	euborellia.consensus.v1			Euborellia annulipes
GCA_028830335.1	PSU_EPru_1.0			Eucera pruinosa
GCA_037177015.1	ASM3717701v1			Euceroptres primus
GCA_944739405.2	ilEucMixx1.2			Euclidia mi
GCA_034510155.1	GX_Eocu_V1			Eucriotettix oculatus
GCA_963930755.1	idEudCyai1.1			Eudasyphora cyanicolor
GCA_947034925.1	ilEudProf1.1			Eudemis profundana
GCA_947562085.1	ilEudLacu3.1			Eudonia lacustrata
GCA_963082485.1	ilEudMerc1.1			Eudonia mercurella
GCA_949315975.1	ilEudTrun2.1			Eudonia truncicolella
GCA_035584415.1	ASM3558441v1			Eueides aliphera
GCA_019049475.1	ASM1904947v1			Eueides isabella
GCA_034509065.1	ASM3450906v1			Eueides lybia
GCA_018249855.1	SRR8883890			Eueides tales michaeli
GCF_001483705.2	ASM148370v2	NCBI Eufriesea mexicana Annotation Release 100	2016-08-25	Eufriesea mexicana
GCA_002201625.1	Edil_v1.0			Euglossa dilemma
GCA_947578425.1	ilEugGlar6.1			Eugnorisma glareosa
GCA_918843925.1	ilEulPrun1.1			Eulithis prunata
GCA_947507515.1	ilEulTest2.1			Eulithis testata
GCA_018902335.1	ASM1890233v1			Eumacrocentrus americanus
GCA_017140195.1	ASM1714019v1			Eumaeus atala
GCA_951905685.1	idEumSabu1.1			Eumerus sabulonum
GCA_005406025.1	Evar_2.0	Annotation submitted by Institue for Advanced Biosciences, Keio University	2020-04-08	Eumeta japonica
GCA_032191655.1	ASM3219165v1			Euoniticellus fulvus
GCA_900480025.1	Eann			Eupelmus annulatus
GCA_030522685.1	LBBE_Eazureus_V1			Eupelmus azureus
GCA_030522745.1	LBBE_Ekiefferi_V1			Eupelmus kiefferi
GCA_900480035.1	Euro			Eupelmus urozonus
GCF_945859685.1	idEupCoro1.1	GCF_945859685.1-RS_2023_05	2023-05-10	Eupeodes corollae
GCA_920104205.1	idEupLati1.1			Eupeodes latifasciatus
GCA_951509635.1	idEupLuni2.1			Eupeodes luniger
GCA_036937285.1	ilEupEdit1.0.hap1			Euphydryas editha
GCA_018251475.1	SRR7174405			Euphyes dion
GCA_943735965.1	ilEupAbbr2.1			Eupithecia abbreviata
GCA_944547425.1	ilEupCent1.1			Eupithecia centaureata
GCA_947044415.1	ilEupDodo1.1			Eupithecia dodoneata
GCA_947086465.1	ilEupExig1.1			Eupithecia exiguata
GCA_947859395.1	ilEupInsi1.1			Eupithecia insigniata
GCA_963662085.1	ilEupIntu1.1			Eupithecia inturbata
GCA_963931895.1	ilEupPulc1.1			Eupithecia pulchellata
GCA_963564075.1	ilEupSubf1.1			Eupithecia subfuscata
GCA_949316285.1	ilEupSubu1.1			Eupithecia subumbrata
GCA_955876795.1	ilEupTrip1.1			Eupithecia tripunctaria
GCA_946478455.1	ilEupVulg1.1			Eupithecia vulgata
GCA_963859945.1	ilEupQuad1.1			Euplagia quadripunctaria
GCA_921972225.1	ilEupLuci1.1			Euplexia lucipara
GCA_018907245.1	ASM1890724v1			Eupristina koningsbergeri
GCA_905147225.2	ilEupSimi1.2			Euproctis similis
GCA_914767815.1	ilEupTran1.1			Eupsilia transversa
GCA_026213755.1	CUHK_EHE_v1			Eurema hecabe
GCA_018238005.1	DRR087481			Eurema mandarina
GCA_018249515.1	SRR7174381			Euriphellus phraxanor
GCA_950022335.1	ilEurOccu1.1			Eurois occulta
GCA_029619165.1	ASM2961916v1			Eurosta solidaginis
GCA_018247655.1	SRR8954508			Euryades corethrus
GCA_018237885.1	SRR10158563			Eurybia lycisca
GCA_018247635.1	SRR8954507			Eurytides dolicaon deicoon
GCA_900480045.1	Eadl			Eurytoma adleriae
GCA_035586675.1	ASM3558667v1			Eurytoma californica
GCA_018249935.1	SRR7174553			Euschemon rafflesia rafflesia
GCA_003667255.2	SB_ver2_2022			Euschistus heros
GCA_018237845.1	SRR10158562			Euselasia chrysippe
GCA_951802225.1	ilEusAuro2.1			Euspilapteryx auroguttella
GCA_949748255.1	idEusHist1.1			Eustalomyia histrio
GCA_963920795.1	idEutRufi1.1			Eutolmus rufibarbis
GCA_001015115.1	ASM101511v1			Eutreta diana
GCA_018257835.1	ELAP_v2.0			Euura lappo
GCA_018420115.1	EuSal_v.1			Euura saliciscinereae
GCA_040115645.1	ASM4011564v1			Euwallacea fornicatus
GCA_039881205.1	ESF131.1			Euwallacea similis
GCA_947363495.1	ilEuzPing2.1			Euzophera pinguis
GCA_024741255.1	ASM2474125v1			Exechia fusca
GCA_958510785.1	iyExeIsch1.1			Exephanes ischioxanthus
GCA_029955175.1	MPICE_EAD1	Annotation submitted by Max Planck Institute for Chemical Ecology	2023-05-08	Exocentrus adspersus
GCA_905404265.1	ilFabAdip1.1			Fabriciana adippe
GCA_030556245.1	Caltech_Fal_1.0			Falagria sp. GC000072
GCA_951449985.1	ilFalLace1.1			Falcaria lacertinaria
GCA_018231045.1	SRR12057659			Favria cribrellum
GCA_963576555.1	idFerCupr2.1			Ferdinandea cuprea
GCA_900060175.1	FVIR			Ferrisia virgata
GCA_947568875.1	ilFisYpsi1.1			Fissipunctia ypsillon
GCA_035578135.1	UIUC_Fleat_1.0			Flexamia atlantica
GCF_000806365.1	ASM80636v1	NCBI Fopius arisanus Annotation Release 100	2015-02-09	Fopius arisanus
GCA_963930915.1	Forcipomyia taiwana genome 2.0			Forcipomyia taiwana
GCA_024734495.1	UO_Faur_GA_v1.1			Forficula auricularia
GCA_907163055.1	Faqxpol			Formica aquilonia x Formica polyctena
GCA_037039905.1	iyForAser1_p1.0			Formica aserva
GCF_003651465.1	ASM365146v1	NCBI Formica exsecta Annotation Release 100	2019-07-03	Formica exsecta
GCA_009859135.1	ASM985913v1			Formica selysi
GCA_029379305.1	ASM2937930v1	Annotation submitted by University of Georgia	2024-01-09	Frankliniella fusca
GCA_033675135.1	FiZJ1			Frankliniella intonsa
GCF_000697945.3	Focc_3.1	NCBI Frankliniella occidentalis Annotation Release 101	2022-11-18	Frankliniella occidentalis
GCF_011392965.1	Fvar_1.2	NCBI Frieseomelitta varia Annotation Release 100	2021-09-08	Frieseomelitta varia
GCA_911728495.1	ilFurFurc1.1			Furcula furcula
GCA_035047105.1	ASM3504710v1			Galeopsomyia nigrocyanea
GCA_963921935.1	icGalLati1.1			Galeruca laticollis
GCA_910591675.1	Galerucella calmariensis genome assembly			Galerucella calmariensis
GCA_963978555.1	icGalNymp1.1			Galerucella nymphaeae
GCA_910591695.1	Galerucella pusilla genome assembly			Galerucella pusilla
GCA_910591685.1	Galerucella tenella genome assembly			Galerucella tenella
GCF_026898425.1	CSIRO_AGI_GalMel_v1	GCF_026898425.1-RS_2022_12	2022-12-22	Galleria mellonella
GCA_037103525.1	G1_BC1_hifiasm_clean			Ganaspis brasiliensis
GCA_011057455.1	ASM1105745v1			Ganaspis sp. Gsp50
GCA_947859175.1	ilGanPyra1.1			Gandaritis pyraliata
GCA_949825005.1	iyGasJacu1.1			Gasteruption jaculator
GCA_949152435.1	iyGasPulc2.1			Gastracanthus pulcherrimus
GCA_963576655.1	icGasPoly1.1			Gastrophysa polygoni
GCA_964059375.1	iyGelArea1.hap1.1			Gelis areator
GCA_025469175.1	ASM2546917v1			Geopemphigus sp. TES_GeoC_2020
GCA_030264215.1	Caltech_Geo_1.0			Geostiba sp. GC000077
GCA_959613385.1	icGeoSpin1.1			Geotrupes spiniger
GCA_963681545.1	idGerAngu1.1			Germaria angustata
GCA_022318305.1	SRR7174473			Gerosis bhagava
GCA_001010745.2	Gbue_2.0			Gerris buenoi
GCA_951217055.1	ihGerLacu2.1			Gerris lacustris
GCA_018248675.1	SRR7174466			Gesta gesta
GCA_018252435.1	SRR7174337			Gindanes brontinus
GCA_905404095.1	ilGlaAlex1.1			Glaucopsyche alexis
GCA_949316385.1	ilGloSpar1.1			Globia sparganii
GCA_000688735.1	Glossina_austeni-1.0.3			Glossina austeni
GCA_000671755.1	Glossina_brevipalpis_1.0.3			Glossina brevipalpis
GCF_014805625.2	Yale_Gfus_2	NCBI Glossina fuscipes Annotation Release 100	2020-12-03	Glossina fuscipes
GCA_001077435.1	ASM107743v1			Glossina morsitans morsitans
GCA_000688715.1	Glossina_pallidipes-1.0.3			Glossina pallidipes
GCA_000818775.1	Glossina_palpalis_gambiensis-2.0.1			Glossina palpalis gambiensis
GCA_022606575.1	ASM2260657v1			Glossosoma conforme
GCA_037074685.1	ASM3707468v1			Glyphodes pyloalis
GCA_936435175.1	iiGlyPell1.1			Glyphotaelius pellucidus
GCA_029298725.1	icGnaCorn1.1			Gnatocerus cornutus
GCA_913698475.1	Gbili3			Gnoriste bilineata
GCA_018230945.1	SRR12057657			Gomalia elma
GCA_018340375.1	Gfla_zju_1.0			Gonatopus flavifemur
GCA_018342105.1	ULB_GQUI_1.0	Annotation submitted by ULB	2021-05-11	Gonioctena quinquepunctata
GCA_003055095.1	ASM305509v1			Goniozus legneri
GCA_946811695.1	ihGonAcut1.1			Gonocerus acuteangulatus
GCA_018231245.1	SRR12057643			Gorgopas trochilus
GCA_018250975.1	SRR7174468			Gorgythion begga
GCA_963669345.1	ilGorFlav1.1			Gortyna flavago
GCA_018251695.1	SRR7174368			Grais stigmaticus
GCA_018246935.1	SRR9330677			Granila paseas
GCA_018247855.1	SRR8954549			Graphium androcles
GCA_025505425.1	ASM2550542v1			Graphium colonna
GCA_913698395.1	Gdoso1			Graphium doson
GCA_025774375.1	ASM2577437v1			Graphium evemon
GCA_018246115.1	SRR8954548			Graphium sarpedon
GCA_022674325.2	ASM2267432v2			Grapholita molesta
GCA_916610205.1	ilGriApri1.1			Griposia aprilina
GCA_017312745.1	Gbim_1.0	Annotation submitted by Department of Bioscience and Bioindustry, Tokushima University	2022-11-15	Gryllus bimaculatus
GCA_038098605.1	ASM3809860v1	Annotation submitted by Jagiellonian University	2024-04-15	Gryllus longicercus
GCA_022817425.1	ASM2281742v1			Gryon sp. ZL-2020
GCA_018249615.1	SRR9330662			Gunayan rhacia
GCA_018247335.1	SRR9330663			Gunayan rubricollis
GCA_956483585.1	idGymViri1.1			Gymnocheta viridis
GCA_929108375.1	ilGymRufi1.1			Gymnoscelis rufifasciata
GCA_916610165.2	idGymRotn1.2			Gymnosoma rotundatum
GCA_030264735.1	Caltech_Gym_1.0			Gymnusa sp. GC000175
GCF_001263275.1	ASM126327v1	NCBI Habropoda laboriosa Annotation Release 100	2016-08-24	Habropoda laboriosa
GCA_907165245.1	ilHabPyri1.1			Habrosyne pyritoides
GCA_022817445.1	ASM2281744v1			Habroteleia sp. ZL-2020
GCA_018252135.1	SRR7174339			Haemactis sanguinalis
GCA_003123925.1	Hi v1.0			Haematobia irritans
GCA_022606495.2	ASM2260649v2			Halesus radiatus
GCA_028454255.1	HLIG_v2.2.0			Halictus ligatus
GCA_028454245.1	HQUA_v2.2.0			Halictus quadricinctus
GCA_028454235.1	HRUB_v2.2.0			Halictus rubicundus
GCF_000696795.2	Hhal_2.0	NCBI Halyomorpha halys Annotation Release 101	2018-03-14	Halyomorpha halys
GCA_000696795.3	Hhal_1.1	Annotation submitted by The i5k Initiative	2019-11-13	Halyomorpha halys
GCA_937662695.2	icHalSede1.2			Halyzia sedecimguttata
GCF_914767665.1	icHarAxyr1.1	NCBI Harmonia axyridis Annotation Release 100	2021-12-20	Harmonia axyridis
GCA_030770355.1	hsub_v1.0			Harpagoxenus sublaevis
GCA_963082715.1	icHarRubr1.1			Harpalus rubripes
GCA_951394225.1	icHarRufp1.1			Harpalus rufipes
GCF_003227715.2	Hsal_v8.6	NCBI Harpegnathos saltator Annotation Release 102	2018-06-26	Harpegnathos saltator
GCA_031001745.1	ASM3100174v1			Hartigia nigra
GCA_018245195.1	SRR9330398			Hasora badra badra
GCA_018247075.1	SRR9330399			Hasora chromus
GCA_025727935.1	ASM2572793v1			Hebomoia glaucippe
GCA_905332915.2	ilHecDyso1.2			Hecatera dysodea
GCA_905404275.2	ilHedSali1.2			Hedya salicella
GCA_963989215.1	iyHedRose1.1			Hedychridium roseum
GCA_018250775.1	SRR7174506			Helias cama
GCA_964145975.1	ilHelAnti3.1			Heliconius antiochus
GCA_037355905.1	ASM3735590v1			Heliconius aoede
GCA_018246395.1	SRR7702547			Heliconius atthis
GCA_018249835.1	SRR8883889			Heliconius besckei
GCA_018247715.1	SRR8883892			Heliconius burneyi
GCA_030704555.1	Hchar_UCI_1.0			Heliconius charithonia
GCA_018231685.1	SRR4032078			Heliconius clysonymus
GCA_964144555.1	ilHelCong3.1			Heliconius congener
GCA_036379175.1	UofC_Hcyg_1.0			Heliconius cydno galanthus
GCA_018249755.1	SRR8883909			Heliconius doris viridis
GCA_018230625.1	SRR3102171			Heliconius eleuchia
GCA_900068365.1	Heliconius_elevatus_bari.MJ09-4056			Heliconius elevatus bari
GCA_018249695.1	SRR8883904			Heliconius erato demophoon
GCA_013421005.1	ASM1342100v1			Heliconius erato x Heliconius himera
GCA_001485985.1	Heliconius_ethilla_aerotome.09-67			Heliconius ethilla aerotome
GCA_001486065.1	Heliconius_hecale_felix.09-273			Heliconius hecale felix
GCA_018249775.1	SRR8883898			Heliconius hecalesia formosus
GCA_900068455.1	Heliconius_hecuba_flava.CAM008550			Heliconius hecuba flava
GCA_013403705.1	ASM1340370v1			Heliconius hermathena
GCA_900067975.1	Heliconius_heurippa.CH9			Heliconius heurippa
GCA_018230445.1	SRR3102337			Heliconius hewitsoni
GCA_900068475.1	Heliconius_hierax.CAM008149			Heliconius hierax
GCA_021202915.1	Hifi_Hhim_Hh08-01-s03l3			Heliconius himera
GCA_018230405.1	SRR4032054			Heliconius hortense
GCA_001485965.1	Heliconius_ismenius.STRI_003			Heliconius ismenius
GCA_000313835.2	ASM31383v2			Heliconius melpomene melpomene
GCA_013403645.1	ASM1340364v1			Heliconius nattereri
GCA_016802625.1	ASM1680262v1			Heliconius numata
GCA_900068725.1	Heliconius_pachinus.CAM008020			Heliconius pachinus
GCA_001486225.1	Heliconius_pardalinus_sergestus.09-202			Heliconius pardalinus sergestus
GCA_018231645.1	SRR4032011			Heliconius ricini
GCA_964147245.1	ilHelSaph4.1			Heliconius sapho
GCA_917862395.2	iHelSar1.2			Heliconius sara
GCA_018249795.1	SRR8883900			Heliconius telesiphe telesiphe
GCA_900068805.1	Heliconius_timareta_timareta.BC_0407			Heliconius timareta timareta
GCA_900068815.1	Heliconius_wallacei.JM-04-200			Heliconius wallacei
GCA_900068825.1	Heliconius_xanthocles.CAM009106			Heliconius xanthocles
GCF_030705265.1	ASM3070526v1	GCF_030705265.1-RS_2024_03	2024-03-21	Helicoverpa armigera
GCA_963856015.1	HNHASSv1.0			Helicoverpa assulta
GCF_022581195.2	ilHelZeax1.1	NCBI Helicoverpa zea Annotation Release 100	2022-03-23	Helicoverpa zea
GCA_033682625.1	ASM3368262v1			Helicoverpa zea X Helicoverpa armigera
GCA_033557245.1	ASM3355724v1			Helictopleurus sicardi
GCA_018248575.1	SRR7174500			Heliopetes ericetorum
GCA_018248555.1	SRR7174501			Heliopetes sublinea
GCA_958496145.1	ilHelPelt1.1			Heliothis peltigera
GCA_022398575.1	UMD_Hsub_1.1			Heliothis subflexa
GCA_002382865.2	ASM238286v2			Heliothis virescens
GCA_963853865.1	ilHelHell1.1			Helleia helle
GCA_033557835.1	ASM3355783v1			Helochares maculicollis
GCA_907164795.1	iHemFuc1.1			Hemaris fuciformis
GCA_963082805.1	icHemNige1.1			Hemicrepidius niger
GCA_947063395.1	ilHemChry1.1			Hemistola chrysoprasaria
GCA_947507615.1	ilHemAest2.1			Hemithea aestivaria
GCA_030704895.1	SYSU_HVIGI_v1.0			Henosepilachna vigintioctopunctata
GCA_020976665.1	CUHK_Hv_1			Heortia vitessoides
GCA_022817405.1	ASM2281740v1			Heptascelio sp. ZL-2020
GCA_951812935.1	icHerMerc2.1			Hermaeophaga mercurialis
GCA_026182355.1	ASM2618235v1			Hermatobates lingyangjiaoensis
GCF_905115235.1	iHerIll2.2.curated.20191125	NCBI Hermetia illucens Annotation Release 100	2020-12-08	Hermetia illucens
GCA_945859575.2	ilHerTari1.2			Herminia tarsipennalis
GCA_905404135.1	ilHesComm1.1			Hesperia comma
GCA_018248915.1	SRR7174422			Hesperia meskei straton
GCA_026573805.1	LOEWE_Hmag_1.0			Hesperophylax magnus
GCA_018248335.1	SRR7174536			Hesperopsis alpheus texana
GCA_023373885.1	ASM2337388v1			Hestina assimilis
GCA_022747635.1	ioHetAmer1.0.p			Hetaerina americana
GCA_037158775.1	HetTit1.0.p			Hetaerina titia
GCA_951394025.1	idHetRotu1.1			Heteromyza rotundicornis
GCA_959613375.1	iyHetAmic1.1			Heteropelma amictum
GCA_903986555.1	IQG0107_L5	Annotation submitted by Malaysian Agriculture Research and Development Institute	2021-09-22	Heterotrigona itama
GCA_018247535.1	SRR9330392			Hewitsoniella migonitis
GCA_031772345.1	ASM3177234v1			Himalopsyche anomala
GCA_028555115.1	ASM2855511v1			Himalopsyche japonica
GCA_028554975.1	hk1			Himalopsyche kuldschensis
GCA_022494535.1	ASM2249453v1			Himalopsyche phryganea
GCA_030503985.1	ASM3050398v1			Himalopsyche tibetana
GCA_038048805.1	HipSbo_unMask_final.fa			Hipparchia sbordonii
GCA_933228805.2	ilHipSeme1.2			Hipparchia semele
GCA_038502775.1	Hcon_USA_1			Hippodamia convergens
GCA_035043045.1	ASM3504304v1			Hirtodrosophila alboralis
GCA_949708635.1	idHirCame2.1			Hirtodrosophila cameraria
GCA_037075125.1	ASM3707512v1			Hirtodrosophila caputudis
GCA_035043065.1	ASM3504306v1			Hirtodrosophila confusa
GCA_037043425.1	ASM3704342v1			Hirtodrosophila duncani
GCA_037075165.1	ASM3707516v1			Hirtodrosophila histrioides
GCA_035078685.1	ASM3507868v1			Hirtodrosophila nokogiri
GCA_035045065.1	ASM3504506v1			Hirtodrosophila trivittata
GCA_947369225.1	ilHofPseu3.1			Hofmannophila pseudospretella
GCA_001015215.1	ASM101521v1			Holcocephala fusca
GCA_023838395.1	ASM2383839v1			Holcopasites calliopsidis
GCA_030556065.1	Caltech_Hol_1.0			Holobus sp. GC000080
GCA_963695495.1	icHolPlan1.1			Hololepta plana
GCA_023690525.1	ASM2369052v1	Annotation submitted by Shandong Academy of Agricultural Sciences	2022-06-08	Holotrichia oblita
GCF_021130785.1	UT_GWSS_2.1	NCBI Homalodisca vitripennis Annotation Release 100	2022-01-28	Homalodisca vitripennis
GCA_949774945.1	ilHopAmbi1.1			Hoplodrina ambigua
GCA_949316365.1	ilHopBlan1.1			Hoplodrina blanda
GCA_951804965.1	ilHorVita1.1			Horisme vitalbata
GCA_017140985.1	hormaphis_cornu_26Sep2017_PoQx8			Hormaphis cornu
GCA_018248535.1	SRR7174477			Hovala pardalina
GCA_018250315.1	SRR7174552			Hyalothyrus neleus pemphigargyra
GCA_964007475.1	idHybCuli1.1			Hybos culiciformis
GCA_013841215.1	ASM1384121v1			Hycleus cichorii
GCA_013841185.1	ASM1384118v1			Hycleus phaleratus
GCA_914767645.1	ilHydMica1.1			Hydraecia micacea
GCA_912999785.1	ilHydFurc1.1			Hydriomena furcata
GCA_033557855.1	ASM3355785v1			Hydrochus callosus
GCA_028571205.2	ASM2857120v2			Hydropsyche betteni
GCA_009617725.1	HT1_wtdbg2_racon_pilon			Hydropsyche tenuis
GCA_958296145.1	idHydCyrt1.1			Hydrotaea cyrtoneurina
GCA_963513945.1	idHydDiab1.1			Hydrotaea diabolus
GCA_905147375.1	ilHylFasc1.1			Hylaea fasciaria
GCF_026225885.1	UHH_iyHylAnth1.0_haploid	GCF_026225885.1-RS_2023_03	2023-03-10	Hylaeus anthracinus
GCF_026283585.1	UHH_iyHylVolc1.0_haploid	GCF_026283585.1-RS_2023_03	2023-03-10	Hylaeus volcanicus
GCA_023078785.2	ilHylEuph1_pri			Hyles euphorbiae
GCA_030180105.1	FLMNH_Hlin_1.0			Hyles lineata
GCA_009982885.2	myriam-sen2290-mb-hirise-a4l1o__03-26-2021			Hyles vespertilio
GCA_030762935.1	ASM3076293v1			Hymenopus coronatus
GCA_905147285.1	ilHypProb1.1			Hypena proboscidalis
GCA_949316085.1	ilHypScri1.1			Hypercompe scribonia
GCA_018246135.1	SRR8954547			Hypermnestra helios maxima
GCA_003709505.1	ASM370950v1			Hyphantria cunea
GCA_018107765.1	FuEDEI_HPun_1.1			Hypogeococcus pungens
GCA_037950945.1	ASM3795094v1			Hypolimnas misippus
GCA_964007245.1	ilHypAtoa1.1			Hypomecis atomaria
GCA_949316475.1	ilHypPunc1.1			Hypomecis punctinalis
