Assembly Accession	Assembly Name	Annotation Name	Annotation Release Date	Organism Name
GCF_016808335.1	P.virgatum_v5	NCBI Panicum virgatum Annotation Release 100	2021-03-03	Panicum virgatum
GCA_023531295.1	Yrk_Parm_ont_1	Annotation submitted by University of York	2022-05-23	Papaver armeniacum
GCA_023531105.1	Yrk_Patl_10X_1	Annotation submitted by University of York	2022-05-23	Papaver atlanticum
GCA_023529315.1	Yrk_Pbra_ont_1	Annotation submitted by University of York	2022-05-23	Papaver bracteatum
GCA_023531435.1	Yrk_Pca_10X_1	Annotation submitted by University of York	2022-05-23	Papaver californicum
GCA_023529015.1	Yrk_Pnu_10X_1	Annotation submitted by University of York	2022-05-23	Papaver nudicaule
GCF_003573695.1	ASM357369v1	NCBI Papaver somniferum Annotation Release 100	2018-09-24	Papaver somniferum
GCA_022702705.1	VMJ			Papilionanthe hookeriana x Papilionanthe teres
GCA_002914805.1	PanWU01x14_asm01	Geurts lab 1.0	2018-02-02	Parasponia andersonii
GCA_035771175.1	ASM3577117v1			Paratinospora sagittata
GCA_954871525.1	drParJuda1.1			Parietaria judaica
GCA_028571225.1	ASM2857122v1			Parsonsia alboflavescens
GCA_022530915.1	ASM2253091v1			Paspalum notatum
GCA_030272315.1	ASM3027231v1			Paspalum vaginatum
GCA_002156105.1	ASM215610v1			Passiflora edulis
GCA_019739055.1	v1			Passiflora organensis
GCA_947645195.1	PproONT_v1.0			Patellifolia procumbens
GCA_040144305.1	ASM4014430v1			Paulownia fortunei
GCA_036897465.1	ASM3689746v1			Pelargonium australe
GCA_036897665.1	ASM3689766v1			Pelargonium citronellum
GCA_036897625.1	ASM3689762v1			Pelargonium cotyledonis
GCA_036897565.1	ASM3689756v1			Pelargonium exstipulatum
GCA_036897545.1	ASM3689754v1			Pelargonium fulgidum
GCA_036897405.1	ASM3689740v1			Pelargonium myrrhifolium
GCA_036897485.1	ASM3689748v1			Pelargonium nanum
GCA_036897445.1	ASM3689744v1			Pelargonium tetragonum
GCA_036897505.1	ASM3689750v1			Pelargonium transvaalense
GCA_036897525.1	ASM3689752v1			Pelargonium x hortorum
GCA_003313485.2	Pbar.2022.LG			Penstemon barbatus
GCA_000737435.1	ASM73743v1			Penstemon centranthifolius
GCA_034814905.1	PDav_Duke_2022_v1.1	Annotation submitted by Duke University	2023-12-29	Penstemon davidsonii
GCA_038501285.1	BYU_p_eatonii_888			Penstemon eatonii
GCA_000737425.1	ASM73742v1			Penstemon grinnellii
GCA_030819805.1	daPenNewb1.0.hap2			Penstemon newberryi var. newberryi
GCA_002740485.1	Phum_v1.3			Pereskia humboldtii
GCA_026008535.1	Pfru_yukari_1.0			Perilla frutescens
GCA_029852735.1	ASM2985273v1	Annotation submitted by University of Queensland	2023-04-21	Persea americana
GCA_963922045.1	dcPerMacu1.1			Persicaria maculosa
GCA_037127255.1	ASM3712725v1			Persicaria tinctoria
GCA_026212405.1	ASM2621240v1			Petrea volubilis
GCA_029990575.1	ASM2999057v1			Petunia axillaris subsp. axillaris
GCA_029990175.1	Psec_v2_Bern			Petunia secreta
GCA_037355625.1	ASM3735562v1			Petunia x hybrida
GCA_003013225.1	ASM301322v1			Phalaenopsis aphrodite
GCF_001263595.1	ASM126359v1	NCBI Phalaenopsis equestris Annotation Release 100	2017-04-07	Phalaenopsis equestris
GCA_002079205.1	ASM207920v1			Phalaenopsis hybrid cultivar
GCA_900322385.1	ASM90032238v1			Pharnaceum exiguum
GCA_019359835.1	ASM1935983v1			Pharus latifolius
GCA_037954025.1	Pcoc_1	Annotation submitted by Agricultural Genomics Institute at Shenzhen	2024-04-04	Phaseolus coccineus
GCA_013389735.1	COL_Plunatus_1.0			Phaseolus lunatus
GCF_000499845.1	PhaVulg1_0	Annotation submitted by NCBI RefSeq	2014-03-12	Phaseolus vulgaris
GCA_000499845.2	P. vulgaris v2.0	Annotation submitted by JGI	2024-04-23	Phaseolus vulgaris
GCF_009389715.1	palm_55x_up_171113_PBpolish2nd_filt_p	NCBI Phoenix dactylifera Annotation Release 103	2021-01-19	Phoenix dactylifera
GCA_025769935.1	ASM2576993v1			Phoenix roebelenii
GCF_958298935.1	lpPhrAust1.1	GCF_958298935.1-RS_2024_01	2024-01-11	Phragmites australis
GCA_014905375.1	Pjver1	Annotation submitted by RINEN center for sustainable resource science	2020-10-01	Phtheirospermum japonicum
GCA_036346405.1	KIB_Pedu_3			Phyllostachys edulis
GCA_900406485.1	ASM90040648v1			Physaria acutifolia
GCA_036630335.1	Phyfe_v1			Physaria fendleri
GCA_900406505.1	ASM90040650v1			Physaria ovalifolia
GCA_040114295.1	Piosella_PH70_1.0			Pilosella piloselloides
GCA_028565735.1	ASM2856573v1			Pinacopodium congolense
GCA_028565015.1	ASM2856501v1			Pinguicula moranensis
GCA_025802335.1	ASM2580233v1			Pinguicula primuliflora
GCA_033002965.1	BioCurious_Pbet_1.0			Piper betle
GCA_032619315.1	KAU_P.longum			Piper longum
GCA_026229545.1	Patl_V1	Annotation submitted by UC Davis Genome Center	2022-11-18	Pistacia atlantica
GCA_026225825.1	Pint_V1	Annotation submitted by UC Davis Genome Center	2022-11-18	Pistacia integerrima
GCF_008641045.1	PisVer_v2	NCBI Pistacia vera Annotation Release 100	2019-10-18	Pistacia vera
GCF_024323335.1	CAAS_Psat_ZW6_1.0	NCBI Pisum sativum Annotation Release 100	2022-09-23	Pisum sativum
GCA_032359685.1	ASM3235968v1			Pittosporum tobira
GCA_036897275.1	ASM3689727v1			Plantago aristata
GCA_036897195.1	ASM3689719v1			Plantago coronopus
GCA_036897885.1	ASM3689788v1			Plantago crassifolia
GCA_036897175.1	ASM3689717v1			Plantago depressa
GCA_036897095.1	ASM3689709v1			Plantago elongata
GCA_036897315.1	ASM3689731v1			Plantago indica
GCA_028659135.1	PL_genome_S119			Plantago lanceolata
GCA_026545765.1	Plantago_major_Chr			Plantago major
GCA_036897865.1	ASM3689786v1			Plantago maritima
GCA_036897845.1	ASM3689784v1			Plantago media
GCA_028274465.1	UofA_Burton_1			Plantago ovata
GCA_036897825.1	ASM3689782v1			Plantago rigida
GCA_036897785.1	ASM3689778v1			Plantago rugelii
GCA_036897215.1	ASM3689721v1			Plantago sericea
GCA_036897805.1	ASM3689780v1			Plantago tenuiflora
GCA_039583875.1	PGUA_v1.0	Annotation submitted by Fujian Agriculture and Forestry University	2024-05-16	Platanthera guangdongensis
GCA_039513925.1	PZIJ_v1.0	Annotation submitted by Fujian Agriculture and Forestry University	2024-05-09	Platanthera zijinensis
GCA_025762735.1	ASM2576273v1			Platanus orientalis
GCA_036559045.1	ASM3655904v1			Platycarya longipes
GCA_036898215.1	ASM3689821v1			Platycarya strobilacea
GCA_016624345.1	ASM1662434v1			Platycodon grandiflorus
GCA_026898455.1	MSU_Plectranthus_barbatus_1.0			Plectranthus barbatus
GCA_026929855.1	FRR_PoAnn_1.0			Poa annua
GCA_040144145.1	PSU_Pinf_1			Poa infirma
GCA_947311845.1	Poa_pratensis_v1			Poa pratensis
GCA_040143895.1	PSU_Psup_1			Poa supina
GCA_029299655.1	ASM2929965v1			Poaceae sp.
GCA_023678885.1	GZUCM_PCab_1.0			Pogostemon cablin
GCA_934048045.1	dcPolAvic1.1			Polygonum aviculare
GCA_963924305.1	dcPolMari1.1			Polygonum maritimum
GCA_030549335.1	CAS_Eicr_1.0			Pontederia crassipes
GCA_001647135.1	ASM164713v1			Pontederia paniculata
GCF_005239225.1	ASM523922v1	NCBI Populus alba Annotation Release 100	2020-06-17	Populus alba
GCA_033617975.1	84K_subgenomeG			Populus alba x Populus glandulosa
GCA_029228515.1	Populus_alba_x_berolinensis.Group_A.v1.2	Annotation submitted by Northeast Forestry University	2023-03-20	Populus alba x Populus x berolinensis
GCA_030145905.1	NIFOS_PopDav_1.0			Populus davidiana
GCA_027475595.1	ASM2747559v1			Populus davidiana x Populus alba var. pyramidalis
GCA_015852605.2	ASM1585260v2	Annotation submitted by Nanjing Forestry University	2021-12-20	Populus deltoides
GCF_000495115.2	PopEup_1.0	NCBI Populus euphratica Annotation Release 100	2015-01-06	Populus euphratica
GCA_015708895.1	ASM1570889v1			Populus ilicifolia
GCF_951802175.1	ddPopNigr1.1	GCF_951802175.1-RS_2024_01	2024-01-05	Populus nigra
GCA_026413675.1	ASM2641367v1			Populus pruinosa
GCA_007827005.2	Populus_simonii_2.0			Populus simonii
GCA_018804465.1	PTv2	Annotation submitted by Ori-Gene Co. Ltd.	2021-06-09	Populus tomentosa
GCA_964106075.1	ddPopTrem1.hap2.1			Populus tremula
GCF_000002775.5	P.trichocarpa_v4.1	NCBI Populus trichocarpa Annotation Release 102	2022-12-02	Populus trichocarpa
GCA_019202695.1	EIMB_PSib_M29_1.0			Populus x sibirica
GCA_029582165.1	ASM2958216v1			Portulaca oleracea
GCA_024699735.1	UWA_Paus_1.0			Posidonia australis
GCA_037176725.1	Posidonia oceanica var. Po_2 version 1.0			Posidonia oceanica
GCA_963682095.1	drPotSter1.1			Potentilla sterilis
GCA_036873735.1	ASM3687373v1			Pouteria campechiana
GCA_035590655.1	ASM3559065v1			Pouteria glomerata
GCA_963682055.1	ddPriVeri1.1			Primula veris
GCA_963920805.1	ddPriVulg1.1			Primula vulgaris
GCA_022965805.1	ASM2296580v1			Primulina eburnea
GCA_012295235.1	ASM1229523v1			Primulina huaijiensis
GCA_025594145.1	ASM2559414v1			Primulina tabacum
GCA_032719365.1	ASM3271936v1			Prinsepia uniflora
GCF_004799145.2	ASM479914v2	NCBI Prosopis alba Annotation Release 100	2019-04-24	Prosopis alba
GCF_029017545.1	ASM2901754v1	GCF_029017545.1-RS_2023_03	2023-03-29	Prosopis cineraria
GCA_028583415.1	ASM2858341v1	Annotation submitted by University of Pretoria	2023-02-10	Protea cynaroides
GCA_026898435.1	MSU_Prunella_vulgaris_1.0			Prunella vulgaris
GCA_903112645.1	pruArmRojPasHapCUR	Annotation submitted by Max Planck Institute Plant Breeding	2020-07-08	Prunus armeniaca
GCF_002207925.1	PAV_r1.0	NCBI Prunus avium Annotation Release 100	2017-07-25	Prunus avium
GCA_034190965.1	ASM3419096v1			Prunus campanulata
GCA_020226225.1	ST_assembly			Prunus davidiana
GCF_902201215.1	ALMONDv2	NCBI Prunus dulcis Annotation Release 100	2020-05-13	Prunus dulcis
GCA_018703695.1	JKI_Pf_1.0			Prunus fruticosa
GCA_020521455.1	KWZ_r1.0			Prunus kanzakura
GCA_020226265.1	GHT_assembly			Prunus mira
GCA_030345395.1	ASM3034539v1			Prunus mongolica
GCF_000346735.1	P.mume_V1.0	NCBI Prunus mume Annotation Release 101	2016-05-09	Prunus mume
GCA_024362665.1	NICEM_padus_1			Prunus padus
GCF_000346465.2	Prunus_persica_NCBIv2	NCBI Prunus persica Annotation Release 100	2017-03-07	Prunus persica
GCA_020226455.1	ZGL_assembly			Prunus salicina
GCA_005406145.1	CYE_r3.1			Prunus yedoensis
GCA_029844215.1	ASM2984421v1			Przewalskia tangutica
GCA_963422505.1	daPseLute1.1			Pseudognaphalium luteoalbum
GCA_900406555.1	ASM90040655v1			Pseudoturritis turrita
GCA_019149425.1	CENIBiot_Cas_1.0			Psidium friedrichsthalianum
GCA_016432845.1	guava_v11.23			Psidium guajava
GCA_037954015.1	Ptet_1	Annotation submitted by Agricultural Genomics Institute at Shenzhen	2024-04-04	Psophocarpus tetragonolobus
GCA_031439585.1	Pmac_1.0			Pterocarpus macrocarpus
GCA_031439595.1	Psan_1.0			Pterocarpus santalinus
GCA_003123785.1	ASM312378v1			Pterocarya stenoptera
GCA_012064385.1	Puccinellia tenuiflora refer 1.0			Puccinellia tenuiflora
GCA_026413185.1	ASM2641318v1			Pueraria montana var. lobata
GCA_018901935.1	ASM1890193v1			Pugionium cornutum
GCA_018901945.1	ASM1890194v1			Pugionium dolabratum
GCA_947179395.2	daPulDyse1.2			Pulicaria dysenterica
GCF_007655135.1	ASM765513v2	NCBI Punica granatum Annotation Release 100	2019-10-31	Punica granatum
GCA_003254885.1	ASM325488v1			Purshia tridentata
GCA_016920855.1	Puya125			Puya raimondii
GCA_028566515.2	ASM2856651v2			Pyracantha coccinea
GCA_007844245.1	ASM784424v1			Pyrus betulifolia
GCA_037177615.1	ASM3717761v1			Pyrus communis
GCA_016587475.1	PPY_r1.0			Pyrus pyrifolia
GCA_008932095.1	ASM893209v1	Annotation submitted by Research Institute of Pomology Chinese Academy of Agricultural Sciences	2019-10-11	Pyrus ussuriensis x Pyrus communis
GCF_019419815.1	Pyrus_bretschneideri_v1	NCBI Pyrus x bretschneideri Annotation Release 102	2022-06-02	Pyrus x bretschneideri
GCA_029955455.1	dhQueAgri1.0.hap1			Quercus agrifolia
GCA_036321655.1	ASM3632165v1			Quercus alba
GCA_019022515.1	ASM1902251v1			Quercus aquifolioides
GCA_028535905.1	dhQueBerb1.0.hap2			Quercus berberidifolia
GCA_025762765.1	ASM2576276v1			Quercus bicolor
GCA_963669245.1	dhQueCerr2.1			Quercus cerris
GCA_028216015.1	ASM2821601v1			Quercus dentata
GCA_029955605.1	dhQueEnge1.0.hap1			Quercus engelmannii
GCA_023621385.1	ASM2362138v1			Quercus gilva
GCA_023736055.1	g3h1			Quercus glauca
GCA_032727855.1	ASM3272785v1			Quercus ilex subsp. ballota
GCF_001633185.2	ValleyOak3.2	NCBI Quercus lobata Annotation Release 100	2019-10-07	Quercus lobata
GCA_011696235.1	ASM1169623v1			Quercus mongolica
GCA_030820535.1	dhQueParv1.0.hap1			Quercus parvula
GCA_964102825.1	dhQuePetr1.hap1.1			Quercus petraea
GCA_028566155.1	ASM2856615v1			Quercus phellos
GCF_932294415.1	dhQueRobu3.1	NCBI Quercus robur Annotation Release 100	2022-08-24	Quercus robur
GCA_035136125.1	Qrubra_687_v2.0	Annotation submitted by University of Tennessee, Knoxville	2024-01-05	Quercus rubra
GCF_002906115.3	Cork oak 2.0	GCF_002906115.3-RS_2024_06	2024-06-06	Quercus suber
GCA_028535165.1	dhQueTome1.0.hap2			Quercus tomentella
GCA_030445155.1	ASM3044515v1			Quercus variabilis
GCA_023055345.1	dhQueWisl1.0.p			Quercus wislizeni
GCA_029379385.1	Quisap_AO_1.2	Annotation submitted by John Innes Centre	2023-03-24	Quillaja saponaria
GCA_005191435.1	ASM519143v1			Raddia distichophylla
GCA_036346415.1	KIB_Rgui_2			Raddia guianensis
GCA_900406535.1	ASM90040653v1			Raparia bulbosa
GCA_019706035.1	IVFCAAS_Rs09_1.0			Raphanus raphanistrum subsp. raphanistrum
GCA_019705995.1	IVFCAAS_Rs10_1.0			Raphanus raphanistrum x Raphanus sativus
GCF_000801105.2	ASM80110v3	GCF_000801105.2-RS_2023_06	2023-06-01	Raphanus sativus
GCA_030512225.1	ASM3051222v1			Rauvolfia tetraphylla
GCA_040143545.1	ReSoon			Reaumuria songarica
GCA_016081115.2	ASM1608111v2	Annotation submitted by Henan University of Chinese Medicine	2024-02-23	Rehmannia glutinosa
GCA_947687605.1	Rt-PI112679-DRAFT-NextGenCassava-1.0			Reutealis trisperma
GCA_007844105.2	ASM784410v2	Annotation submitted by Lanzhou University	2020-03-20	Rhamnella rubrinervis
GCA_001752375.1	RHA1.0			Rhazya stricta
GCA_027886185.1	ASM2788618v1			Rheum nobile
GCA_036346355.1	KIB_Rrac_1			Rhipidocladum racemiflorum
GCA_037832385.1	SYSU_Rhapic_HiC			Rhizophora apiculata
GCA_037832345.1	SYSU_Rhmang			Rhizophora mangle
GCF_020921035.1	ASM2092103v1	NCBI Rhodamnia argentea Annotation Release 101	2022-05-11	Rhodamnia argentea
GCA_021437795.1	Rrub_v1			Rhodamnia rubescens
GCA_033675395.1	ASM3367539v1			Rhodiola chrysanthemifolia
GCA_033675215.1	ASM3367521v1			Rhodiola kirilowii
GCA_025642025.1	ASM2564202v1			Rhododendron ferrugineum
GCA_018127125.1	RGv1.1	Annotation submitted by Ori-Gene Co. Ltd.	2021-04-23	Rhododendron griersonianum
GCA_020567845.1	ASM2056784v1			Rhododendron henanense subsp. lingbaoense
GCA_019656275.1	RKI_r1.0			Rhododendron kiyosumense
GCA_025413875.1	RHMOLv1	Annotation submitted by Ori-Gene Co. Ltd.	2022-09-28	Rhododendron molle
GCA_019656295.1	RRI_r1.1			Rhododendron mucronatum var. ripense
GCA_019656835.1	ZJU_Rovatum_v1			Rhododendron ovatum
GCA_014282245.1	ASM1428224v1	Annotation submitted by Ori-Gene Co. Ltd.	2020-08-25	Rhododendron simsii
GCF_030253575.1	ASM3025357v1	GCF_030253575.1-RS_2023_07	2023-07-18	Rhododendron vialii
GCA_009746105.1	ASM974610v1	Annotation submitted by University of Washington	2019-12-13	Rhododendron williamsianum
GCA_008932045.1	ASM893204v1			Rhodoleia championii
GCA_021437785.1	Rpsi_v1			Rhodomyrtus psidioides
GCA_028455895.1	ASM2845589v1			Rhodomyrtus tomentosa
GCA_027562975.1	MPIPZ_rhyBre1m_1.0	Annotation submitted by Max-Planck institute for plant breeding research	2023-01-04	Rhynchospora breviuscula
GCA_028095005.1	MPIPZ_rhyPub2m_2.0	Annotation submitted by Max-Planck institute for plant breeding research	2023-01-31	Rhynchospora pubera
GCA_027725995.1	MPIPZ_rhyTen1m_1	Annotation submitted by Max-Planck institute for plant breeding research	2023-01-12	Rhynchospora tenuis
GCF_019578655.1	ASM1957865v1	NCBI Ricinus communis Annotation Release 102	2022-05-18	Ricinus communis
GCF_002994745.2	RchiOBHm-V2	NCBI Rosa chinensis Annotation Release 101	2021-03-23	Rosa chinensis
GCA_024704745.1	ASM2470474v1			Rosa lucieae
GCA_002564525.1	RMU_r2.0			Rosa multiflora
GCA_025331145.1	ASM2533114v1			Rosa persica
GCF_958449725.1	drRosRugo1.1	GCF_958449725.1-RS_2024_01	2024-01-05	Rosa rugosa
GCA_001662545.1	ASM166254v1			Rosa x damascena
GCA_029294435.1	ASM2929443v1			Rosaceae sp.
GCA_032355405.1	ASM3235540v1			Rubia balearica
GCA_032360425.1	ASM3236042v1			Rubia occidens
GCA_032355705.1	ASM3235570v1			Rubia peregrina
GCA_032355745.1	ASM3235574v1			Rubia rechingeri
GCA_032355605.1	ASM3235560v1			Rubia tinctorum
GCA_037428765.1	ASM3742876v1			Rubia yunnanensis
GCA_020521535.1	Sleprosula_assembly_01	Annotation submitted by Forest Research Institute Malaysia (FRIM) & University of Zurich	2022-04-21	Rubroshorea leprosula
GCA_040183295.1	ASM4018329v1	Annotation submitted by North Carolina State University	2024-06-17	Rubus argutus
GCA_030142095.1	RiMJ			Rubus idaeus
GCA_029955375.1	drRubParv1.0.hap2			Rubus parviflorus
GCA_028566315.1	ASM2856631v1			Rudbeckia hirta
GCA_001909325.1	Rspec1.0			Ruellia speciosa
GCA_033043275.1	ASM3304327v1			Ruscus hypophyllum
GCA_038087645.1	Saccharum officinarum X spontaneum var R570 v2.1			Saccharum hybrid cultivar R570
GCA_020631735.1	ASM2063173v1			Saccharum officinarum
GCA_022457205.1	ASM2245720v1			Saccharum spontaneum
GCA_951394345.1	dcSalRamo1.1			Salicornia ramosissima
GCA_025169955.1	ASM2516995v1			Salix arbutifolia
GCA_009078335.1	ASM907833v1	Annotation submitted by Chinese Academy of Sciences	2019-11-22	Salix brachista
GCA_964035475.1	ddSalCapr1.1			Salix caprea
GCA_015731905.1	SDv1.1	Annotation submitted by Fujian Argriculture and Forestry University	2020-12-11	Salix dunnii
GCA_032356905.1	Salix_exigua_SE967M			Salix exigua
GCA_029228605.1	ASM2922860v1	Annotation submitted by Cornell University	2023-03-20	Salix koriyanagi
GCA_027405865.1	94003 Monoecious Salix purpurea Haplotype 2 assembly			Salix purpurea
GCA_029030765.1	ASM2903076v1	Annotation submitted by Cornell University	2023-03-14	Salix suchowensis
GCA_029204005.1	ASM2920400v1	Annotation submitted by Cornell University	2023-03-14	Salix udensis
GCA_029228465.1	ASM2922846v1	Annotation submitted by Cornell University	2023-03-20	Salix viminalis
GCA_028566235.1	ASM2856623v1			Salvia elegans
GCF_023119035.1	UniMelb_Shisp_WGS_1.0	NCBI Salvia hispanica Annotation Release 100	2022-05-05	Salvia hispanica
GCF_028751815.1	IMPLAD_Smil_shh	GCF_028751815.1-RS_2023_06	2023-06-29	Salvia miltiorrhiza
GCA_036937905.1	ASM3693790v1			Salvia rosmarinus
GCA_036873715.1	ASM3687371v1			Salvia sclarea
GCF_004379255.2	SspV2	NCBI Salvia splendens Annotation Release 100	2021-06-30	Salvia splendens
GCA_949130495.1	daSamNigr1.1			Sambucus nigra
GCA_028566195.1	ASM2856619v1			Sanguinaria canadensis
GCA_034195605.1	ASM3419560v1			Santalum album
GCA_040167595.1	Saponaria_officinalis_var_Norfolk2_v1.0	Annotation submitted by John Innes Centre	2024-06-14	Saponaria officinalis
GCA_036435485.1	ASM3643548v1			Saposhnikovia divaricata
GCA_029783825.1	ASM2978382v1			Sapria himalayana
GCA_026873985.1	TDU_SM_1.0.fasta			Saraca asoca
GCA_035668455.1	ASM3566845v1			Sarracenia alabamensis
GCA_035668175.1	ASM3566817v1			Sarracenia flava
GCA_035668355.1	ASM3566835v1			Sarracenia leucophylla
GCA_035668095.1	ASM3566809v1			Sarracenia minor
GCA_035668195.1	ASM3566819v1			Sarracenia psittacina
GCA_035668155.1	ASM3566815v1			Sarracenia purpurea
GCA_035235625.1	ASM3523562v1			Saururus chinensis
GCA_033807775.1	ASM3380777v1			Saussurea involucrata
GCA_032718425.1	ASM3271842v1			Saxifraga oppositifolia
GCA_947069175.1	scalesia_atractyloides_v1			Scalesia atractyloides
GCA_029490685.1	ASM2949068v1			Schizonepeta tenuifolia
GCA_037127355.1	CAF_SchTab_1.0			Schoenoplectus tabernaemontani
GCA_964058795.1	lpSchTriq1.1			Schoenoplectus triqueter
GCA_000218505.1	Eutrema_parvulum_v01			Schrenkiella parvula
GCA_030789695.1	AKTIVAN_assembly			Scilla litardierei
GCA_005771605.1	ASM577160v1			Scutellaria baicalensis
GCA_028654395.1	ASM2865439v1			Scutellaria barbata
GCA_946896805.1	daScuGale1.1			Scutellaria galericulata
GCA_954870855.1	daScuMino1.1			Scutellaria minor
GCA_902687465.1	Rye_Lo7_2018_v1p1p1			Secale cereale
GCA_037833695.1	ASM3783369v1			Sechiopsis laciniata
GCA_006409495.1	Sedum_album_v3			Sedum album
GCA_017589665.1	ASM1758966v1			Selenicereus undatus
GCA_910822075.1	dSenSqu2.1			Senecio squalidus
GCA_031216115.1	Ssia_1.0			Senna siamea
GCA_014851425.1	ASM1485142v1	Annotation submitted by National Institute of Agricultural Sciences	2020-10-07	Senna tora
GCA_034509735.1	ASM3450973v1	Annotation submitted by Henan Academy of Agricultural Sciences	2023-12-21	Sesamum alatum
GCA_034509725.1	ASM3450972v1	Annotation submitted by Henan Academy of Agricultural Sciences	2023-12-21	Sesamum angolense
GCF_000512975.1	S_indicum_v1.0	NCBI Sesamum indicum Annotation Release 101	2017-03-30	Sesamum indicum
GCA_026901365.1	ASM2690136v1	Annotation submitted by Bangladesh Jute Research Institute	2022-12-14	Sesbania bispinosa
GCF_000263155.2	Setaria_italica_v2.0	NCBI Setaria italica Annotation Release 103	2017-10-11	Setaria italica
GCF_005286985.1	Setaria_viridis_v2.0	NCBI Setaria viridis Annotation Release 100	2020-05-21	Setaria viridis
GCA_005286985.2	Setaria_viridis_v4.0	Annotation submitted by DOE Joint Genome Institute	2024-04-23	Setaria viridis
GCA_037013555.1	HS1_Sru_omap1_HYBRID_SCAFFOLD			Sextonia rubra
GCA_948330725.1	daSheArve1.1			Sherardia arvensis
GCA_037832685.1	ASM3783268v1			Sicyos baderoa
GCA_036507275.1	ASM3650727v1			Sicyos edulis
GCA_029255685.2	ASM2925568v2			Silene conica
GCA_028566215.1	ASM2856621v1			Silene coronaria
GCA_001412135.1	ASM141213v1			Silene latifolia subsp. alba
GCA_009801015.1	ASM980101v1			Silene noctiflora
GCA_036897945.1	ASM3689794v1			Silene undulata
GCA_018983105.1	ASM1898310v1			Silene uniflora
GCA_036897335.1	ASM3689733v1			Silene vulgaris
GCA_900538075.1	Sp_tGBS_contigs			Silphium perfoliatum
GCA_036898165.1	MJU_Smar_1.0			Silybum marianum
GCA_018398585.1	QK_Jojo_M_Omni-C			Simmondsia chinensis
GCA_012274485.2	S.alba_v1	Annotation submitted by DOE Joint Genome Institute	2020-10-22	Sinapis alba
GCA_020226215.1	CAF_Sgla_1.0			Sindora glabra
GCA_900406495.1	ASM90040649v1			Sisymbrium altissimum
GCA_000411075.1	VEGI_SI_v_1.0			Sisymbrium irio
GCA_023525975.1	ASM2352597v1	Annotation submitted by Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences	2022-05-24	Smallanthus sonchifolius
GCA_036250505.1	acl2297			Solanum acaule
GCA_038996855.1	ASM3899685v1			Solanum aculeatissimum
GCA_009849805.1	ASM984980v1			Solanum ahanhuiri
GCA_030407385.1	ASM3040738v1			Solanum americanum
GCA_018342035.1	IUB_Sapp_1.0			Solanum appendiculatum
GCA_027789145.1	ASM2778914v1			Solanum arcanum
GCA_029582625.1	blv1353			Solanum boliviense
GCA_029582585.1	buk0368			Solanum bukasovii
GCA_037074985.1	ASM3707498v1	Annotation submitted by Obihiro Univerisity of Agriculture and Veterinary Medicine	2024-03-13	Solanum bulbocastanum
GCA_029582705.1	chc0917			Solanum chacoense
GCA_009849625.1	ASM984962v1			Solanum chaucha
GCA_032847665.1	ASM3284766v1			Solanum chilense
GCA_029582725.1	chq2573			Solanum chiquidenum
GCA_027704785.1	ASM2770478v1			Solanum chmielewskii
GCA_011800125.2	ASM1180012v2			Solanum clarkiae
GCA_029007595.1	CGN18024_1v5_2			Solanum commersonii
GCA_029582505.1	cxa70P5			Solanum commersonii x Solanum andigenum
GCA_027704805.1	ASM2770480v1			Solanum corneliomulleri
GCF_947179165.1	daSolDulc1.2	GCF_947179165.1-RS_2023_05	2023-05-05	Solanum dulcamara
GCA_029582245.1	etb0161			Solanum etuberosum
GCA_027704825.1	ASM2770482v1			Solanum galapagense
GCA_029582405.1	S15			Solanum gandarillasii
GCA_029582605.1	grc1498			Solanum gracilifrons
GCA_027704765.1	ASM2770476v1			Solanum habrochaites
GCA_036250525.1	spp2010			Solanum hybrid cultivar
GCA_029582565.1	ifd1359			Solanum infundibuliforme
GCA_029582545.1	lgl2830			Solanum lignicaule
GCA_022817965.1	SlydLA2951_v2.0			Solanum lycopersicoides
GCF_000188115.5	SL3.1	NCBI Solanum lycopersicum Annotation Release 103	2018-08-08	Solanum lycopersicum
GCA_026153255.1	ASM2615325v1			Solanum medicagineum
GCA_029582645.1	mga1403			Solanum megistacrolobum
GCA_036250385.1	MCD95x4			Solanum microdontum
GCA_027704865.1	ASM2770486v1			Solanum neorickii
GCA_036553675.1	ASM3655367v1			Solanum okadae
GCA_029582345.1	B1595106			Solanum oplocense x Solanum tuberosum
GCA_025774065.1	ASM2577406v1			Solanum ossicruentum
GCA_029582445.1	pcs2126			Solanum paucissectum
GCF_001406875.1	SPENNV200	NCBI Solanum pennellii Annotation Release 101	2019-01-18	Solanum pennellii
GCA_027705065.1	ASM2770506v1			Solanum peruvianum
GCA_009849755.1	ASM984975v1			Solanum phureja
GCA_034621305.1	SDAU_Spim_LA1589_1.0			Solanum pimpinellifolium
GCA_035578085.1	ASM3557808v1	Annotation submitted by Yichun University	2024-01-12	Solanum pinnatisectum
GCA_029582685.1	pur1868			Solanum piurae
GCA_036250405.1	rap1645			Solanum raphanifolium
GCA_029948455.1	IEDA_Sros_1.0			Solanum rostratum
GCA_025642045.1	ASM2564204v1			Solanum sejunctum
GCA_016801875.1	ASM1680187v1			Solanum sitiens
GCA_029582215.1	spl0147			Solanum sparsipilum
